t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
4.400000000000001e-15,1.1901101203664568,0.323062980108254,0.6263751847474938,1.1669363887743311,1.3364688168626793,1.9444245635166728,0.6485396076361931,0.7640823379879197,-52032283821200.72,-25707752096110.88,3051784269708.2246,30602181386696.97,65516172695410.16,78891725928420.81,-57387448113127.38,-42934380249797.19,1500.0
4.500000000000001e-15,1.1849140070476065,0.3205584823621342,0.6266517549647141,1.1699758032592258,1.34301014205949,1.9522383950342648,0.6428404831948786,0.7598109320776864,-51882740500303.6,-24394756218322.324,2476980149234.4414,30186855926069.63,65309545217555.85,77396297517857.31,-56597322248000.81,-42494859844090.484,1500.0
4.600000000000001e-15,1.1797348935526375,0.3181816375165054,0.6268701877972673,1.1729739145465916,1.3495305584877721,1.9599059765945006,0.6372196904280804,0.7555831410766456,-51693010572101.47,-23153929434491.402,1889697367918.5103,29776137342012.844,65097978526750.14,75965973899919.77,-55820775726673.76,-42062071403334.625,1500.0
4.7000000000000014e-15,1.1745765849591632,0.31592545523097276,0.6270294296684993,1.1759311890573836,1.3560295670674374,1.9674335959419598,0.63167588302647,0.7513982950481146,-51467344411293.62,-21980763867188.76,1293804328255.0347,29370139973492.508,64881368414535.96,74596322182092.34,-55057576546768.57,-41635950073124.88,1500.0
4.8000000000000015e-15,1.1694424702742172,0.31378338747640383,0.6271288045324408,1.1788481042711245,1.3625066589004744,1.974827106256828,0.6262077377268761,0.7472557305616357,-51209599821216.1,-20871086314701.277,692714856054.2183,28968957935089.695,64659655230899.875,73283275838988.67,-54307494083412.9,-41216423641702.18,1500.0
4.9000000000000015e-15,1.164335596819212,0.3117492672979182,0.6271679249067471,1.1817251447581736,1.368961324640566,1.98209199461013,0.6208139544579417,0.7431547925093115,-50923314321780.164,-19821000882820.344,89478431532.02783,28572668868351.312,64432813358146.016,72023068580690.0,-53570299505491.2,-40803414528627.664,1500.0
5.0000000000000016e-15,1.159258645439513,0.30981732651514393,0.6271467252541788,1.1845628035296079,1.3753930502924376,1.9892333602799959,0.6154932557160256,0.7390948329730973,-50611682541677.055,-18826906675966.645,-513249273781.78516,28181332924437.04,64200855184228.445,70812255479242.34,-52845765791092.56,-40396839305389.79,1500.0
5.100000000000002e-15,1.1542139998922518,0.3079821380760395,0.6270653796106395,1.1873615784475129,1.3818013256337935,1.996255978840641,0.6102443866637446,0.735075212835377,-50277622659283.56,-17885445103909.688,-1113123355324.2305,27794996231796.78,63963821314207.47,69647652156121.81,-52133668089816.48,-39996610493792.12,1500.0
5.200000000000002e-15,1.1492037754614073,0.3062385910420558,0.6269242692774815,1.1901219707896373,1.3881856471783758,2.0031643291314247,0.6050661149141471,0.7310953022054706,-49923803501681.34,-16993478357157.275,-1708076126958.1958,27413692388706.77,63721776710064.61,68526310123507.55,-51433783904061.016,-39602637332421.11,1500.0
5.300000000000002e-15,1.144229813226744,0.3045818930400572,0.6267239926953087,1.1928444856429652,1.3945455165252176,2.0099625889744823,0.5999572300488649,0.72715447984636,-49552639057839.984,-16148093672942.51,-2296324634798.562,27037442309809.73,63474811803801.56,67445522084673.68,-50745893130823.81,-39214825701880.125,1500.0
5.400000000000002e-15,1.1392937445925122,0.30300751658710995,0.6264652890141791,1.1955296285142678,1.400880448185153,2.016654694766923,0.5949165436852403,0.7232521346546149,-49166348862894.17,-15346555528120.457,-2876294924068.215,26666257396072.848,63223033385831.305,66402766595548.055,-50069778347892.8,-38833079714476.56,1500.0
5.500000000000002e-15,1.134396977193193,0.30151120807037185,0.6261490585506198,1.1981779062204283,1.4071899665517678,2.0232443295745917,0.5899428889662571,0.7193876648727704,-48766944240901.14,-14586316416564.738,-3446639973629.3047,26300138958405.54,62966566955185.234,65395720927466.85,-49405224807273.78,-38457301402688.67,1500.0
5.600000000000002e-15,1.1295407262163368,0.300088960596604,0.625776327132053,1.2007898252914486,1.413473609255774,2.029734952546506,0.5850351203653872,0.7155604785958902,-48356257146311.914,-13864993972563.541,-4006203722428.869,25939079785100.996,62705552417414.234,64422234694739.086,-48752020575610.31,-38087391480339.695,1500.0
5.700000000000002e-15,1.1247260391108482,0.2987369921018636,0.6253482186084748,1.203365890753906,1.4197309295601546,2.0361298223116076,0.580192113453731,0.7117699940994135,-47935962595552.33,-13180353141335.932,-4553993184317.105,25583065381070.156,62440140754617.36,63480309351024.266,-48109956639507.234,-37723249925999.19,1500.0
5.800000000000002e-15,1.1199537818084044,0.2974517540590938,0.624865974938746,1.2059066070659203,1.4259614932535123,2.042431985355949,0.5754127644227607,0.708015639095613,-47507565234961.7,-12530316658331.686,-5089195948019.865,25232073386938.574,62170496302397.805,62568110690367.5,-47478826881090.08,-37364775657300.56,1500.0
5.900000000000002e-15,1.1152246989505894,0.29622988133529804,0.6243308848545668,1.2084124748704907,1.4321648861679763,2.048644331731797,0.5706959900606499,0.704296852028631,-47072454707285.66,-11912921151293.78,-5611110626836.335,24886076469845.754,61896788253009.92,61683917956969.47,-46858428277229.4,-37011867917179.984,1500.0
6.000000000000002e-15,1.1105394237880883,0.2950681820722709,0.6237442746882862,1.2108839905989726,1.4383407144653224,2.054769604978294,0.5660407274224919,0.7006130819862729,-46631913978844.484,-11326310369608.037,-6119136844122.037,24545042830492.387,61619189510434.26,60826116245101.53,-46248560928020.484,-36664426465433.15,1500.0
6.100000000000002e-15,1.105898446844201,0.29396366047421657,0.6231075500144504,1.2133216484228155,1.4444885989773015,2.0608103744532347,0.5614459332864433,0.6969637875273368,-46187089664701.56,-10768758451425.0,-6612813283067.809,24208934779887.844,61337881504120.266,59993223906198.49,-45649027961777.59,-36322350829234.62,1500.0
6.200000000000002e-15,1.101302115989123,0.29291351454839076,0.6224221985642304,1.2157259404187644,1.450608174071606,2.0667690362853315,0.5569105837791996,0.6933484363433544,-45738991759185.82,-10238669923554.582,-7091818567898.869,23877708792974.53,61053054423876.02,59183892855074.81,-45059635535955.766,-35985540285330.33,1500.0
6.300000000000002e-15,1.096750716222429,0.2919150702771801,0.6216896948752294,1.2180973521994805,1.4566990980037735,2.0726478869598814,0.5524336744282153,0.6897665070338106,-45288566730537.44,-9734521624410.328,-7555879417911.316,23551319268691.117,60764895966014.28,58396841226934.96,-44480193056600.516,-35653895632180.766,1500.0
6.400000000000002e-15,1.0922444543802787,0.2909657916390834,0.6209115221116266,1.220436363955476,1.4627610495777823,2.078449110260538,0.5480142197088486,0.6862174883663661,-44836682695455.91,-9254874140573.125,-8004789988326.717,23229717836852.95,60473593846105.75,57630867039100.47,-43910513113272.08,-35327318784431.36,1500.0
6.500000000000002e-15,1.0877834244319469,0.29006330663633284,0.6200892169903535,1.2227434526543792,1.4687937222006633,2.084174746366988,0.5436512525710537,0.6827008781482817,-44384097061485.71,-8798397248864.613,-8438453144910.802,22912851772908.03,60179340970930.77,56884878032768.875,-43350411361412.016,-35005711959934.54,1500.0
6.600000000000002e-15,1.083367650481511,0.2892053704829043,0.6192243202709711,1.2250190897320121,1.4747968288190803,2.0898267320186754,0.5393438242443556,0.6792161839504901,-43931495753462.7,-8363838455545.866,-8856831675359.824,22600666021859.016,59882329594113.086,56157855481933.8,-42799706623953.33,-34688978589584.164,1500.0
6.700000000000002e-15,1.0789971077436555,0.2883898466047384,0.6183183540138959,1.227263740061339,1.4807701037713783,2.09540692053451,0.535091003963948,0.6757629233065342,-43479511990091.125,-7950007738683.294,-9259925282847.406,22293104184518.86,59582748632675.25,55448836835484.16,-42258220920663.17,-34377023720393.246,1500.0
6.8000000000000024e-15,1.0746717162049009,0.2876147098717825,0.6173728318191993,1.2294778625053537,1.486713300888511,2.1009170768081615,0.5308918786160077,0.6723406232860827,-43028720038540.58,-7555782188493.27,-9647779030156.123,21990108234534.98,59280784826660.57,54756921431849.46,-41725779418015.69,-34069753817839.363,1500.0
6.9000000000000025e-15,1.0703913166631525,0.2868780646107235,0.6163892896816718,1.2316619114894838,1.4926261894023345,2.1063588560252775,0.5267455523831697,0.6689488197441863,-42579613029985.0,-7180123449776.217,-10020511605449.766,21691617427638.812,58976626259918.375,54081290932624.17,-41202210330261.14,-33767076204709.227,1500.0
7.0000000000000025e-15,1.0661557173275766,0.2861781041876638,0.6153692331567847,1.2338163344876334,1.498508559025134,2.111733847330461,0.522651146479385,0.665587058005361,-42132645397466.82,-6822043399297.008,-10378262950714.373,21397570460981.89,58670456222981.234,53421170081784.266,-40687345016793.32,-33468900001475.87,1500.0
7.1000000000000026e-15,1.0619646936244918,0.2855131093402665,0.614314140027339,1.235941572218206,1.5043602189470007,2.1170435744210643,0.5186077988255041,0.6622548925961271,-41688232383399.58,-6480604159903.427,-10721195520291.84,21107905465689.902,58362453515614.62,52775827082768.516,-40181017942038.77,-33175136058439.43,1500.0
7.200000000000002e-15,1.0578179769469855,0.28488145590936026,0.6132254758250374,1.2380380594369353,1.510180995497763,2.122289485828078,0.5146146637530967,0.6589518868027433,-41246739539097.45,-6154926177600.144,-11049507950866.344,20822559493867.434,58052794218926.52,52144583226264.734,-39683066607365.39,-32885696664129.375,1500.0
7.300000000000001e-15,1.053715246563898,0.2842816199449129,0.6121047056148073,1.2401062255484199,1.5159707302156469,2.127472948110408,0.5106709117106487,0.6556776122912579,-40808475281192.01,-5844193844694.139,-11363444924731.625,20541468154594.598,57741653022620.586,51526819694599.26,-39193331493886.59,-32600495327310.07,1500.0
7.4e-15,1.0496561666845265,0.2837121447603962,0.6109532529197879,1.2421464927200379,1.5217292835106897,2.1325952809810156,0.5067757289128585,0.6524316495106876,-40373724610056.82,-5547627955571.117,-11663255965548.781,20264567310764.617,57429198519704.31,50921946302501.86,-38711656118255.88,-32319447483538.18,1500.0
7.5e-15,1.0456403794520404,0.2831716451457816,0.6097725102032043,1.2441592764331502,1.5274565328806355,2.13765775150284,0.5029283170475081,0.6492135873348396,-39942742577564.89,-5264490551483.695,-11949204222333.545,19991792753941.914,57115594421063.19,50329407437383.85,-38237886971901.875,-32042470289104.953,1500.0
7.599999999999999e-15,1.04166749365542,0.2826588160737972,0.6085638529597797,1.246144986256195,1.5331523711431954,2.1426615640813775,0.4991278930744466,0.6460230227557879,-39515743898949.7,-4994093091848.197,-12221579638352.85,19723079688613.348,56801001150873.75,49748691581760.64,-37771873442522.34,-31769482349574.656,1500.0
7.699999999999998e-15,1.0377370968211395,0.28217242043911506,0.6073286284433131,1.2481040253459503,1.5388167067833949,2.1476078724930763,0.49537368887116007,0.6428595608028501,-39092914016401.17,-4735787016297.584,-12480686091325.227,19458363280040.58,56485574580344.01,49179320973654.58,-37313467806987.59,-31500403903027.586,1500.0
7.799999999999997e-15,1.0338487659524058,0.2817112780109273,0.6060681458606689,1.2500367900223561,1.5444494641788824,2.1524977906389,0.4916649508872661,0.6397228144485927,-38674418869494.31,-4488955346012.693,-12726830131025.137,19197579135179.44,56169464945667.57,48620842454884.04,-36862525217223.24,-31235156971975.67,1500.0
7.899999999999997e-15,1.0300020651730066,0.28127426621499585,0.6047836806506753,1.2519436700480036,1.5500505826923106,2.157332390925611,0.48800093989510074,0.6366124044002959,-38260402718326.93,-4253014100655.5454,-12960324193143.363,18940663187647.336,55852817355158.09,48072829379440.16,-36418903646098.94,-30973665264020.816,1500.0
7.999999999999996e-15,1.0261965349505198,0.28086032894154916,0.6034764872265443,1.2538250493210137,1.555620015288841,2.162112694543672,0.48438093085248896,0.6335279588753697,-37850978331152.92,-4027420098885.121,-13181498875644.734,18687551204930.793,55535773226974.11,47534890606533.92,-35982463808499.945,-30715853924256.098,1500.0
8.099999999999995e-15,1.0224317102959881,0.2804684582815612,0.6021477818209573,1.255681305093617,1.5611577291182734,2.166839689437389,0.4808042124451501,0.6304691135070633,-37446243690836.17,-3811656711161.0776,-13390683520310.803,18438179602119.594,55218468408905.05,47006654902074.24,-35553069170679.36,-30461649820111.473,1500.0
8.199999999999994e-15,1.0187071217299366,0.2800976923637847,0.6007987431124907,1.2575128080675668,1.5666637049287193,2.1715143318051795,0.47727008681963956,0.6274355111726815,-37046282905240.15,-3605232726758.6924,-13588205698042.71,18192485474289.67,54901033286702.37,46487769981082.23,-35130585905364.2,-30210981506668.504,1500.0
8.299999999999994e-15,1.0150222926625283,0.2797471166546951,0.5994305164004852,1.259319922657435,1.5721379363048953,2.176137544128181,0.4737778693712302,0.6244268018205493,-36651163870416.086,-3407683944140.519,-13774394533389.309,17950406468007.516,54583593282346.96,45977904564403.69,-34714882836720.957,-29963779130091.3,1500.0
8.399999999999993e-15,1.0113767304587327,0.2794158713701855,0.5980442240111452,1.261103007547835,1.5775804286055362,2.1807102070796973,0.47032688863035205,0.6214426422965154,-36260930235312.45,-3218579553691.4517,-13949590747357.143,17711880372060.047,54266270027553.41,45476755729261.2,-34305831368469.9,-29719974224043.71,1500.0
8.499999999999992e-15,1.0077699444002721,0.2791031330298025,0.5966409489304089,1.2628624149763008,1.582991199286645,2.1852331774284477,0.46691648575281386,0.6184826961953082,-35875617920517.71,-3037507918112.338,-14114127672309.621,17476845911158.61,53949179609140.16,44984033459776.84,-33903305490501.695,-29479499978634.254,1500.0
8.599999999999991e-15,1.0042014431304713,0.27880811573527864,0.5952217388596714,1.2645984909882466,1.5883702771676165,2.1897072861135163,0.463546014312263,0.6155466336929355,-35495252878904.086,-2864078079077.1074,-14268334460311.926,17245242618380.066,53632433060437.08,44499462610946.34,-33507181724522.453,-29242291146947.914,1500.0
8.69999999999999e-15,1.0006707320717187,0.27853007293457815,0.5937876096089482,1.2663115756649106,1.593717701983217,2.1941333361519364,0.46021484014630004,0.6126341314383903,-35119848814651.297,-2697921407974.108,-14412539145986.787,17017010708233.102,53316136766797.305,44022784922296.36,-33117339068006.402,-29008283960708.152,1500.0
