t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
2.4000000000000007e-15,1.6039162995749898,0.0643198736827986,0.3217700591589779,1.1187758264288723,1.1685258151504996,2.0965847909573565,0.7525043119857202,0.873603023060785,-93531693409764.16,-15800097112963.07,46955559691842.31,43722379485633.89,68463165269381.305,80748959628926.23,-83321591314004.48,-47236682239052.03,1000.0
2.5000000000000008e-15,1.594613376047168,0.06285969626479741,0.32626057080671844,1.123117558563922,1.1754178637063044,2.1045817690654647,0.7442431224855873,0.8689060430600374,-92489222276821.6,-13464517359653.715,42852288685352.12,43114132548346.984,69362408131250.875,79236454743741.42,-81906941176705.9,-46704603295510.14,1000.0
2.600000000000001e-15,1.5854250861664143,0.061615576858985735,0.33034101926846404,1.127399035624713,1.182395160290296,2.1124403795895548,0.7361219816680394,0.8642617605335329,-91247604495940.88,-11470845372505.95,38763706110896.45,42517353170832.375,70167641911826.49,77973070804635.53,-80520552479214.72,-46182769650529.29,1000.0
2.700000000000001e-15,1.5763688705281746,0.060555681197456204,0.33401554409267625,1.131621424361438,1.1894481849306424,2.1201830698976756,0.7281380831888844,0.8596691418030526,-89855262917824.84,-9772690462590.7,34741621802980.945,41932415493747.42,70876763507764.61,76910524401834.1,-79162026763642.86,-45671345062268.64,1000.0
2.800000000000001e-15,1.5674576635095716,0.05965257320113965,0.33729296682515036,1.1357859212762462,1.1965672904020748,2.1278277809903425,0.7202886612823127,0.8551271425131624,-88353801372456.89,-8328606384225.585,30827816042327.656,41359543171742.3,71489306743327.11,76007074591028.6,-77830951083476.77,-45170381708266.41,1000.0
2.900000000000001e-15,1.558700563959919,0.058882719656520956,0.3401858192746212,1.1398937386921035,1.2037428557648133,2.1353885926554166,0.7125709921415828,0.8506347178550224,-86778487082983.05,-7101878727597.893,27054971265832.78,40798833668047.78,72006214291635.67,75227086400302.72,-76526899528259.39,-44679840286978.61,1000.0
3.000000000000001e-15,1.5501034394721827,0.058226031366664543,0.34270948860236294,1.1439460933827732,1.2109654143210613,2.14287630703115,0.7049823951298231,0.8461908306939819,-85158752109770.1,-6060285832745.148,23447618089606.566,40250279904126.125,72429612154426.52,74540570218438.77,-75249434751223.7,-44199607672859.02,1000.0
3.100000000000001e-15,1.5416694823252663,0.05766543041446329,0.34488144870642407,1.147944196956143,1.218225762316294,2.1502989871411673,0.6975202338570465,0.841794458283195,-83518756875955.83,-5175791669615.806,20023139293559.95,39713789902467.61,72762586323032.3,73922655185339.58,-73998109449051.66,-43729512709776.13,1000.0
3.200000000000001e-15,1.53339970795799,0.057186447634285896,0.3467205959838296,1.1518892483038399,1.2255150438582254,2.157662441845687,0.6901819170982333,0.8374445973179091,-81877986226379.3,-4424188349846.234,16792779190111.72,39189204184383.734,73008973243725.67,73353025814482.94,-72772467893005.83,-43269339963472.695,1000.0
3.300000000000001e-15,1.5252933923968104,0.05677685872750682,0.3482466851219942,1.1557824276418591,1.2328248160731605,2.1649706527330213,0.6829648995601371,0.8331402677455102,-80251841706965.33,-3784720143554.1304,13762613292378.885,38676310871822.25,73173168521461.39,72815358065518.75,-71572047429342.8,-42818841471319.02,1000.0
3.4000000000000012e-15,1.5173484514016315,0.056426358553527026,0.34947985837028883,1.1596248919258048,1.240147096421312,2.172226145310595,0.675866682499834,0.8288805155170067,-78652214958443.27,-3239701698564.9966,10934457766961.406,38174858635374.055,73259956577741.98,72296770265491.62,-70396379942371.4,-42377746646189.414,1000.0
3.5000000000000013e-15,1.509561764433329,0.056126272612592516,0.3504402615850877,1.1634177714693668,1.247474393996929,2.179430307278457,0.6688848141994828,0.8246644144247554,-77088028168720.55,-2774143243157.241,8306701464341.99,37684567636943.17,73274362842370.0,71787303233126.4,-69244993275559.8,-41945770489343.99,1000.0
3.600000000000001e-15,1.5019294465379387,0.05586930535363722,0.3511477392543051,1.1671621675616846,1.254799727192812,2.1865836565991406,0.6620168903021987,0.8204910671982829,-75565727444188.9,-2375396890575.6094,5875045767045.145,37205138612635.69,73221528786636.92,71279444025077.14,-68117412591859.3,-41522620264771.07,1000.0
3.700000000000001e-15,1.4944470743565388,0.055649321581039204,0.3516215979690306,1.1708591509063833,1.2621166299240867,2.193686065248716,0.6552605540149189,0.8163596059992866,-74089727203917.58,-2032827614194.4897,3633152811695.0645,36736260332008.41,73106608546317.75,70767695644144.88,-67013161667678.25,-41108000848375.78,1000.0
3.800000000000001e-15,1.4871098644583685,0.055461165416419406,0.35188043536765784,1.1745097607539448,1.2694191487912971,2.2007369365780813,0.6486134961849699,0.8122691924492607,-72662780303959.23,-1737534051566.6511,1573176529500.054,36277615423199.305,72934687283586.47,70248217980535.92,-65931764083479.36,-40701618777816.49,1000.0
3.900000000000001e-15,1.4799128318579224,0.05530048946621617,0.3519420061648667,1.178115004536552,1.2767018315799692,2.2077353638964805,0.6420734552518157,0.8082190172461771,-71286349059389.12,-1482052668009.8694,-313734126251.4323,35828885441128.72,72710714030782.16,69718466465854.875,-64872744410049.43,-40303185674065.87,1000.0
4.000000000000001e-15,1.4728508998313345,0.055163630236552956,0.35182314073204224,1.1816758578625357,1.2839597136436647,2.2146802409178252,0.6356382171278646,0.8042082996481794,-69960862246029.016,-1260154633997.7178,-2037082782444.915,35389754343643.14,72439453221214.36,69176941734469.7,-63835629172470.04,-39912420464385.516,1000.0
4.100000000000001e-15,1.465918980384195,0.05504750298008674,0.3515397107600865,1.1851932650623704,1.2911882953666964,2.2215703439872136,0.6293056149211139,0.8002362865382362,-68685925192614.72,-1066670802018.6799,-3606754263300.858,34959910986574.535,72125453477399.88,68622984440766.0,-62819947821579.09,-39529050825227.09,1000.0
4.200000000000001e-15,1.4591120618209934,0.05494948975382975,0.3511065873639331,1.188668139675072,1.2983835198901068,2.2284044213483303,0.62307352861075,0.7963022515369835,-67460573305576.64,-897271614013.4933,-5032703474516.623,34539051752358.152,71773018194967.06,68056526818642.24,-61825233629164.266,-39152814742696.46,1000.0
4.300000000000001e-15,1.4524252545581688,0.054867366274292194,0.35053764576587304,1.192101365274336,1.3055417482948257,2.2351812412496783,0.6169398846280134,0.7924054939548113,-66283415002769.766,-748339183356.5073,-6324786983148.337,34126881866191.19,71386192439661.98,67477952395022.49,-60851024437413.875,-38783461094187.195,1000.0
4.400000000000001e-15,1.4458538242322694,0.05479924009161497,0.349845785030348,1.1954937964135801,1.3126597335863386,2.2418996275900125,0.6109026553741236,0.7885453376817114,-65152749558212.59,-616856560821.9823,-7492633976081.307,33723116290921.65,70968757071485.19,66887979995510.89,-59896863335083.91,-38420749927717.92,1000.0
4.500000000000001e-15,1.4393932149873527,0.05474349555740431,0.34904296298376886,1.1988462597408607,1.3197345920024002,2.248558486143576,0.604959858626913,0.7847211299577223,-64066669021309.86,-500305553802.0949,-8545546721736.758,33327480294370.67,70524229729417.22,66287563076528.625,-58962299302406.45,-38064452501061.37,1000.0
4.600000000000001e-15,1.4330390675461788,0.05469874911501412,0.34814022691378194,1.2021595549470718,1.3267637789847035,2.255156825175055,0.5991095569598974,0.7809322403582961,-63023141495210.125,-396581876781.4196,-9492421627832.492,32939709843929.945,70055866807174.28,65677807286380.24,-58046887696155.02,-37714351241505.4,1000.0
4.7000000000000014e-15,1.4267872295340596,0.054663810156681036,0.34714775585271107,1.2054344558414407,1.333745063239608,2.2616937686144523,0.5933498570709586,0.7771780596900872,-62020079388073.92,-303919853805.35583,-10341695393762.66,32559551751427.254,69566670520861.34,65059902599636.83,-57150190709826.37,-37370239526457.12,1000.0
4.8000000000000015e-15,1.420633761605392,0.054637649235910336,0.3460749012045477,1.20867171133103,1.3406765036866986,2.2681685647791103,0.5876789091600151,0.7734579989972945,-61055392725640.73,-220830793169.05234,-11101308146948.29,32186763686599.92,69059397018198.96,64435070097478.19,-56271777736029.26,-37031921400489.74,1000.0
4.9000000000000015e-15,1.4145749310426867,0.054619370488630456,0.3449302547190448,1.2118720468083166,1.3475564190903186,2.2745805836352027,0.5820949059905984,0.7697714882252003,-60127021384288.39,-146053100120.0084,-11778705004265.73,31821113803310.973,68536573266340.59,63804529189499.96,-55411225790205.77,-36699210980271.62,1000.0
5.0000000000000016e-15,1.408607207018556,0.05460819706791768,0.34372168807505693,1.2150361649594021,1.3543833709011095,2.280929314256602,0.5765960822573432,0.7661179754640108,-59232948322624.22,-78528436832.66595,-12380842712738.148,31462380436051.79,68000506922715.7,63169483790244.17,-54568119671460.63,-36371932005355.98,1000.0
5.100000000000002e-15,1.4027272571472718,0.054603452581249955,0.34245639611239737,1.218164746673232,1.3611561436653457,2.287214363844226,0.5711807138893754,0.7624969260869006,-58371223588009.7,-17365337473.527435,-12914189196082.127,31110351828279.99,67453298053015.086,62531097807516.875,-53742052155994.87,-36049917411251.73,1000.0
5.200000000000002e-15,1.3969319400329672,0.054604538573855374,0.34114095825617563,1.221258452313133,1.3678737184777694,2.293435453789872,0.5658471169833992,0.7589078215728273,-57539991326197.78,38205940276.93948,-13384731181173.084,30764825727406.566,66896856438478.58,61890467445752.664,-52932624264688.35,-35733008779855.54,1000.0
5.300000000000002e-15,1.3912182935088377,0.05461092748713738,0.3397813838319399,1.2243179225792407,1.3745352565047664,2.2995924103383465,0.560593647008251,0.7553501587414793,-56737484344379.016,88842167321.37714,-13798005960186.523,30425608879229.258,66332914723164.66,61248625650564.7,-52139445331206.62,-35421055784507.836,1000.0
5.400000000000002e-15,1.385583533092003,0.05462215928820166,0.3383831224122166,1.2273437787252042,1.3811400946651673,2.30568516366006,0.5554186985992526,0.7518234495578927,-55962026434624.19,135094024091.88745,-14159107251101.752,30092516848739.156,65763032398779.92,60606539273174.195,-51362132908806.234,-35113915950252.996,1000.0
5.500000000000002e-15,1.380025030143721,0.05463781703646548,0.3369511683315362,1.2303366246449117,1.387687705054733,2.3117137319345913,0.5503207035826254,0.7483272192714144,-55212046075662.98,177451099624.91956,-14472730956588.426,29765373174868.766,65188625658551.92,59965093992603.8,-50600313152206.04,-34811453741191.973,1000.0
5.600000000000002e-15,1.3745403148643038,0.05465753440229307,0.3354900386560391,1.2332970464391628,1.394177704334734,2.3176782231925475,0.5452981312899716,0.7448610068209459,-54486066281731.0,216327546130.46674,-14743176547957.717,29444009360649.61,64610962843990.02,59325104120683.94,-49853620503940.09,-34513540537825.23,1000.0
5.700000000000002e-15,1.369127055576266,0.05468097985838432,0.3340038587196205,1.236225614134389,1.4006098220006844,2.323578819611369,0.5403494867646026,0.7414243633346819,-53782705175026.3,252088763908.05768,-14974395758707.826,29128264088118.08,64031189168616.195,58687310656967.22,-49121697908016.44,-34220053835858.996,1000.0
5.800000000000002e-15,1.3637830564453413,0.05470785839615421,0.33249636506137603,1.2391228817631441,1.4069839001254987,2.3294157755756713,0.535473310549627,0.7380168520831851,-53100669945526.32,285048275917.842,-15170003547526.07,28817983043471.64,63450329075717.58,58052386777792.734,-48404196614368.78,-33930877065478.645,1000.0
5.900000000000002e-15,1.3585062461581239,0.054737904568610926,0.3309709490036139,1.2419893882530384,1.4132998776054495,2.335189409005765,0.5306681776895055,0.7346380477158903,-52438754428750.04,315479563394.5609,-15333307167483.82,28513018450562.58,62869299560464.164,57420939325321.72,-47700776181198.7,-33645899122310.47,1000.0
6.000000000000002e-15,1.353294667572203,0.05477087729460567,0.32943069393242175,1.2448256582556898,1.4195577771171863,2.3409000936569346,0.5259326965922906,0.7312875355786662,-51795835016148.08,343624384655.3706,-15467333294752.107,28213228638675.492,62288921665041.93,56793511973157.36,-47011104404725.26,-33365013945904.695,1000.0
6.100000000000002e-15,1.348146475246094,0.05480655928205869,0.32787838302153866,1.2476322023141244,1.4257577025759656,2.3465482571844043,0.5212655087994367,0.7279649115763756,-51170868748536.17,369694969993.801,-15574837300086.8,27918477872382.188,61709924082400.95,56170586638789.46,-46334857168943.56,-33088120345999.887,1000.0
6.200000000000002e-15,1.3430599171729798,0.054844750562632084,0.3263165601452531,1.2504095182154875,1.43189981851518,2.3521343672340906,0.5166652870883163,0.7246697810660582,-50562881362888.766,393880834898.3275,-15658350121496.408,27628635680309.086,61132960651757.47,55552594116350.05,-45671718418111.56,-32815121380818.176,1000.0
6.300000000000002e-15,1.3380333513117426,0.05488527465699777,0.32474747412756294,1.253158089762317,1.4379843690673197,2.357658944038826,0.5121307371690421,0.7214017598661897,-49970978405616.58,416346313502.96216,-15720141352056.611,27343577299264.117,60558597251258.54,54939903495554.016,-45021379860440.8,-32545924741465.68,1000.0
6.400000000000002e-15,1.333065205670853,0.054927965163611085,0.32317321023371165,1.2558783897475818,1.4440116337658073,2.3631225301913266,0.5076605933855557,0.718160471841551,-49394317470870.016,437240769795.4706,-15762317902416.207,27063182320971.8,59987347432417.17,54332847451936.125,-44383541070176.96,-32280441531657.38,1000.0
6.500000000000002e-15,1.3281539978527768,0.05497267219495275,0.32159562605320247,1.2585708784987686,1.4499819490487542,2.368525705435639,0.5032536208328336,0.7149455500830714,-48832122599501.18,456696844331.45294,-15786779072042.025,26787335241520.297,59419656943672.31,53731708593273.55,-43757909203666.82,-32018586747587.61,1000.0
6.600000000000002e-15,1.3232983179485613,0.055019258029114726,0.3200164045229916,1.2612360052100093,1.455895691130752,2.373869074172807,0.49890861312459917,0.711756635861163,-48283670542389.22,474832860077.2946,-15795260099814.96,26515924839916.72,58855918644682.66,53136731897606.64,-43144198873163.71,-31760278726915.43,1000.0
6.700000000000002e-15,1.3184968227083234,0.0550675952742268,0.3184370728453947,1.2638742083806438,1.4617532697024445,2.3791532610814317,0.49462439173496114,0.7085933782725727,-47748286763872.3,491755296470.4109,-15789348020158.67,26248843926072.004,58296478399288.81,52548128108070.555,-42542132025050.98,-31505438920819.863,1000.0
6.8000000000000024e-15,1.313748241778483,0.05511756882368561,0.31685898209093505,1.2664859153714902,1.4675551347854332,2.3843789159366686,0.4903998066098696,0.7054554346034332,-47225350676030.234,507559834915.0439,-15770468339979.955,25985989472306.996,57741630912511.414,51966068545555.19,-41951437744930.266,-31253992004348.17,1000.0
6.9000000000000025e-15,1.309051353865884,0.055169069866934185,0.31528338059596245,1.2690715443110512,1.4733017531832335,2.3895466964704686,0.48623373286334437,0.7023424688431205,-46714275949790.26,522332782405.6847,-15739943736060.955,25727261787905.008,57191639277425.734,51390703120974.95,-41371852120910.09,-31005865161950.105,1000.0
7.0000000000000025e-15,1.3044050063488304,0.05522200075414512,0.3137113537637682,1.2716315025189642,1.4789936277464981,2.394657282421925,0.48212507353525824,0.6992541529106099,-46214527549115.59,536152921045.81616,-15698948621786.414,25472565089985.754,56646720619000.28,50822144215334.484,-40803118101858.59,-30760988572605.734,1000.0
7.1000000000000026e-15,1.2998080856956034,0.05527626837824304,0.31214391261928426,1.2741661889934732,1.48463126962432,2.3997113549906444,0.4780727549473342,0.6961901647510964,-45725596085809.9,549090835909.0176,-15648580780482.027,25221806493597.605,56107069128997.59,50260490235413.29,-40244985276352.69,-30519294551272.89,1000.0
7.200000000000002e-15,1.2952595387865211,0.05533178883195864,0.3105819303103456,1.276675992604571,1.4902152180755117,2.4047096115624615,0.4740757301142893,0.6931501897143398,-45247017092048.18,561212002043.1365,-15589811998261.621,24974896647520.46,55572840885273.9,49705807447753.72,-39697209809283.92,-30280718082997.504,1000.0
7.300000000000001e-15,1.290758350068144,0.055388482728114814,0.3090262086016227,1.279161294159349,1.4957460202152766,2.4096527506509515,0.47013297457209696,0.6901339190044432,-44778350881677.82,572575481106.409,-15523542664623.314,24731748938639.65,55044171069593.24,49158148369964.695,-39159554155841.08,-30045196157161.785,1000.0
7.4e-15,1.2863035491341055,0.055446276702382884,0.3074774560572146,1.281622465696072,1.5012242375800482,2.414541476779655,0.4662434878446005,0.6871410502059202,-44319189650474.57,583235902186.5575,-15450585106142.85,24492279693484.1,54521169117937.23,48617544975596.69,-38631786998949.086,-29812667933638.082,1000.0
7.5e-15,1.2818942086900151,0.05550510292540329,0.30593629431405883,1.2840598706389754,1.5066504441025574,2.419376498978262,0.46240629318859244,0.6841712871621346,-43869155981690.46,593244412814.5671,-15371669441612.701,24256408067678.344,54003920856822.36,48084009863393.14,-38113683129112.25,-29583074648293.008,1000.0
7.599999999999999e-15,1.2775294373662307,0.0555648985024429,0.30440327682402174,1.2864738645012441,1.5120252209385863,2.4241585264034327,0.4586204359979926,0.6812243394660477,-43427895517937.82,602647110823.9034,-15287461192147.324,24024055765641.93,53492493585915.19,47557542854646.95,-37605023220856.57,-29356359386086.27,1000.0
7.699999999999998e-15,1.273208377358683,0.05562560676832702,0.3028788912470666,1.2888647952117207,1.5173491568437993,2.428888267540458,0.454884982776677,0.6782999222532672,-42995072913209.5,611482415039.1606,-15198567491214.764,23795146916194.676,52986937070205.266,47038134581400.95,-37105593588455.96,-29132466989959.824,1000.0
7.799999999999997e-15,1.2689301943054898,0.055687172849216815,0.30136359513384375,1.2912330038405313,1.5226228357248979,2.4335664223166824,0.4511990202288644,0.6753977556004725,-42570365600398.56,619784457301.8291,-15105561243015.795,23569607720310.125,52487292545890.86,46525772052414.414,-36615186176018.12,-28911343756484.74,1000.0
7.899999999999997e-15,1.2646940749908493,0.05574954406529556,0.2998578202189157,1.293578824890363,1.527846835953365,2.438193681107954,0.4475616544437326,0.6725175643295239,-42153460759865.695,627581625613.6415,-15008986710058.38,23347366336368.734,51993593931438.67,46020441290372.81,-36133598362048.83,-28692937351820.953,1000.0
7.999999999999996e-15,1.260499257169562,0.05581267395327994,0.2983618854608855,1.2959025842482956,1.53302175775012,2.442770747657439,0.4439720141481113,0.6696590796123056,-41744087557821.94,634907063872.8657,-14909286829969.398,23128353755480.117,51505847370780.17,45522096521739.92,-35660632783434.234,-28477197540647.504,1000.0
8.099999999999995e-15,1.2563450060533203,0.0558765187988698,0.29687606503338926,1.2982046009717096,1.5381482021176816,2.447298321888239,0.44042924753906937,0.66682203759772,-41341993032807.07,641792686753.9429,-14806860652469.934,22912503032957.22,51024047965415.695,45030682761231.55,-35196097210693.98,-28264075550387.426,1000.0
8.199999999999994e-15,1.2522306045304032,0.0559410360835764,0.2954006164523973,1.3004851880865196,1.5432267622301812,2.451777093038651,0.4369325207727414,0.6640061788055289,-40946932299202.04,648266944815.3485,-14702086896297.785,22699748948986.562,50548186651913.375,44546144859842.41,-34739804413815.69,-28053523796242.18,1000.0
8.299999999999994e-15,1.2481553603976565,0.05600618520247644,0.29393575950672457,1.3027446521681727,1.5482580301591413,2.456207745589497,0.4334810185116692,0.6612112484646615,-40558676962734.766,654358248141.0143,-14595306090218.549,22490028192929.89,50078245381687.27,44068419288347.88,-34291572020024.49,-27845496038128.266,1000.0
8.399999999999993e-15,1.244118609553324,0.056071927526619394,0.29248166708227513,1.3049832932188703,1.5532425998467174,2.4605909621599245,0.4300739439913101,0.6584369966209582,-40177019423734.14,660097390138.256,-14486812600109.137,22283279422826.47,49614195211786.234,43597429812099.016,-33851222380631.266,-27639947432375.426,1000.0
8.499999999999992e-15,1.2401197068329208,0.056138225184438756,0.2910384910444468,1.3072014054060295,1.5581810592932148,2.4649274170937563,0.42671051756623973,0.6556831775789529,-39801763296949.2,665514863743.0592,-14376876731477.93,22079442949437.39,49156002562758.5,43133096370485.91,-33418582440030.797,-27436834277966.92,1000.0
8.599999999999991e-15,1.2361580267661365,0.05620504125748067,0.28960635933043777,1.3093992770862475,1.5630739917073146,2.469217777432272,0.4233899765239182,0.6529495498961925,-39432724341268.72,670641369761.7096,-14265742806400.387,21878460726774.676,48703628665626.78,42675334008395.11,-32993483608644.52,-27236114014244.637,1000.0
8.69999999999999e-15,1.232232958716599,0.05627234708732015,0.28818537615793977,1.3115771907615028,1.5679219777985371,2.473462697903593,0.42011157514363223,0.6502358764308752,-39069714162673.73,675491957852.4852,-14153645745598.172,21680276209856.12,48257029693380.88,42224068819474.14,-32575761646381.363,-27037745125910.383,1000.0
