t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
1.3000000000000004e-15,1.9690029964809492,0.046488688621382085,3.570950216327459e-05,0.9999889619061151,0.015491685102328805,0.9689919583870623,5.966797097280617e-23,8.372309192403038e-33,16401273916.00918,-16246383949.855818,12899881.850892559,-8361976865.0834,154889966.15336275,8039297050.925781,-9.408997698179259e-09,6.2054438414636225e-18,500.0
1.4000000000000005e-15,1.9690046365135143,0.04648706407938907,3.57108078114406e-05,0.9999881257464363,0.01549170059290102,0.9689927622599486,5.874559755130699e-23,8.9776545387387e-33,16400530684.491722,-16245628311.677202,13019735.112682596,-8361677582.616721,154902372.81451935,8038853101.875,-9.263116096635146e-09,6.085762371550641e-18,500.0
1.5000000000000005e-15,1.9690062760500002,0.04648544004335079,3.571211377809395e-05,0.9999872898247624,0.015491716093348592,0.9689935658747606,5.792222383863365e-23,9.50233336088368e-33,16399965528.027908,-16245050745.614948,12961694.448081568,-8361378393.650953,154914782.41295937,8038587134.376953,-9.132892539621976e-09,5.979433284410346e-18,500.0
1.6000000000000006e-15,1.9690079154030442,0.04648381619440626,3.5713419862518696e-05,0.9999864539910989,0.01549173159744791,0.9689943693941411,5.713545859372939e-23,9.997183026095749e-33,16399450078.580442,-16244522885.249237,12854013.886783198,-8361079239.564818,154927193.33120525,8038370839.015625,-9.008458998447884e-09,5.878041758912646e-18,500.0
1.7000000000000006e-15,1.969009554756088,0.046482192345461734,3.5714725946943445e-05,0.9999856181574355,0.015491747101547229,0.9689951729135214,5.634869334882514e-23,1.049203269130782e-32,16398909014.493301,-16243969409.873201,12771948.190604642,-8360780085.962051,154939604.6200986,8038128928.53125,-8.884025335020366e-09,5.776650350946522e-18,500.0
1.8000000000000005e-15,1.9690111941091317,0.0464805684965172,3.571603203136819e-05,0.999984782323772,0.015491762605646546,0.9689959764329018,5.556192810392088e-23,1.0986882356519888e-32,16398342335.756712,-16243390319.477074,12715497.369307771,-8360480932.842649,154952016.27963936,8037861402.9140625,-8.759591549339409e-09,5.675259060511974e-18,500.0
1.9000000000000005e-15,1.9690128334621757,0.04647894464757267,3.5717338115792936e-05,0.9999839464901086,0.015491778109745865,0.9689967799522822,5.477516285901663e-23,1.1481732021731959e-32,16397750042.376535,-16242785614.066708,12684661.417035952,-8360181780.206614,154964428.3098277,8037568262.169922,-8.635157641405025e-09,5.573867887609002e-18,500.0
2.0000000000000005e-15,1.9690144728152195,0.046477320798628145,3.5718644200217685e-05,0.9999831106564451,0.015491793613845183,0.9689975834716626,5.398839761411237e-23,1.1976581686944028e-32,16397132134.35277,-16242155293.642107,12679440.33378829,-8359882628.053944,154976840.7106635,8037249506.298828,-8.510723611217205e-09,5.4724768322376055e-18,500.0
2.1000000000000006e-15,1.9690161121682634,0.04647569694968361,3.5719950284642434e-05,0.9999822748227817,0.0154918091179445,0.968998386991043,5.320163236920811e-23,1.24714313521561e-32,16396488611.685421,-16241499358.203274,12699834.119565738,-8359583476.384641,154989253.48214674,8036905135.300781,-8.386289458775953e-09,5.371085894397784e-18,500.0
2.2000000000000006e-15,1.9690177515213072,0.04647407310073908,3.5721256369067176e-05,0.9999814389891182,0.015491824622043819,0.9689991905104234,5.2414867124303864e-23,1.2966281017368169e-32,16395819474.370577,-16240817807.7463,12745842.778272761,-8359284325.198703,155001666.6242774,8036535149.171875,-8.261855184081271e-09,5.269695074089538e-18,500.0
2.3000000000000007e-15,1.969019390874351,0.046472449251794556,3.5722562453491925e-05,0.9999806031554548,0.015491840126143137,0.9689999940298037,5.162810187939961e-23,1.3461130682580238e-32,16395124722.4141,-16240110642.277044,12817466.30405177,-8358985174.496132,155014080.1370556,8036139547.917969,-8.137420787133151e-09,5.168304371312869e-18,500.0
2.4000000000000007e-15,1.969021030227395,0.046470825402850024,3.5723868537916673e-05,0.9999797673217913,0.015491855630242456,0.9690007975491842,5.084133663449535e-23,1.3955980347792307e-32,16394404355.808174,-16239377861.787693,12914704.704712285,-8358686024.276925,155026494.0204813,8035718331.53125,-8.012986267931603e-09,5.066913786067774e-18,500.0
2.5000000000000008e-15,1.9690226695804387,0.04646920155390549,3.572517462234142e-05,0.9999789314881278,0.015491871134341773,0.9690016010685646,5.0054571389591096e-23,1.4450830013004378e-32,16393658374.56062,-16238619466.286064,13037557.972446693,-8358386874.541087,155038908.27455446,8035271500.019531,-7.888551626476623e-09,4.965523318354255e-18,500.0
2.600000000000001e-15,1.9690243072831373,0.04646757938824032,3.572648097659971e-05,0.999978096446568,0.015491886671375113,0.9690024037297034,4.9487163932409566e-23,1.4770750704608928e-32,16393342985.710985,-16238291661.301262,12730434.973567976,-8358088034.752001,155051324.40972444,8035254950.958984,-7.798811550044303e-09,4.893594870314453e-18,500.0
2.700000000000001e-15,1.9690259446527292,0.046465957562329185,3.572778738532136e-05,0.999977261564887,0.015491902215055874,0.9690032062176142,4.896403177459904e-23,1.505536363369662e-32,16393094086.733656,-16238030345.513071,12356946.640143586,-8357789257.907485,155063741.22058487,8035304828.826172,-7.716074184184295e-09,4.827613112628132e-18,500.0
2.800000000000001e-15,1.969027582022321,0.046464335736418054,3.5729093794043e-05,0.9999764266832059,0.015491917758736635,0.9690040087055249,4.8440899616788507e-23,1.533997656278432e-32,16392819598.689707,-16237743440.287426,12009047.59608139,-8357490481.545176,155076158.40228158,8035329117.144531,-7.633336737131853e-09,4.761631435254757e-18,500.0
2.900000000000001e-15,1.9690292193919128,0.04646271391050692,3.5730400202764644e-05,0.9999755918015248,0.015491933302417394,0.9690048111934358,4.791776745897798e-23,1.562458949187202e-32,16392519521.581087,-16237430945.626272,11686737.83942802,-8357191705.665073,155088575.95481473,8035327815.916016,-7.550599208886978e-09,4.695649838194326e-18,500.0
3.000000000000001e-15,1.9690308567615047,0.04646109208459579,3.573170661148628e-05,0.9999747569198437,0.015491948846098155,0.9690056136813466,4.7394635301167447e-23,1.5909202420959715e-32,16392193855.403894,-16237092861.52571,11390017.374089016,-8356892930.267176,155100993.87818408,8035300925.136719,-7.467861599449673e-09,4.629668321446841e-18,500.0
3.100000000000001e-15,1.9690324941310966,0.04645947025868466,3.573301302020793e-05,0.9999739220381627,0.015491964389778916,0.9690064161692574,4.687150314335692e-23,1.619381535004741e-32,16391842600.165941,-16236729187.993551,11118886.19225539,-8356594155.351488,155113412.1723899,8035248444.814453,-7.385123908819938e-09,4.563686885012302e-18,500.0
3.200000000000001e-15,1.9690341315006885,0.04645784843277353,3.573431942892957e-05,0.9999730871564816,0.015491979933459677,0.9690072186571683,4.6348370985546393e-23,1.647842827913511e-32,16391465755.855505,-16236339925.018072,10873344.30564047,-8356295380.918004,155125830.83743194,8035170374.9375,-7.302386136997769e-09,4.497705528890707e-18,500.0
3.300000000000001e-15,1.9690357688702804,0.0464562266068624,3.5735625837651216e-05,0.9999722522748006,0.015491995477140436,0.9690080211450791,4.5825238827735866e-23,1.676304120822281e-32,16391063322.484308,-16235925072.610998,10653391.702532005,-8355996606.966731,155138249.87331036,8035066715.517578,-7.2196482839831685e-09,4.4317242530820574e-18,500.0
3.4000000000000012e-15,1.9690374062398723,0.046454604780951265,3.5736932246372856e-05,0.9999714173931195,0.015492011020821197,0.9690088236329899,4.5302106669925333e-23,1.7047654137310505e-32,16390635300.04649,-16235484630.766464,10459028.388783764,-8355697833.497662,155150669.28002506,8034937466.548828,-7.136910349776135e-09,4.365743057586353e-18,500.0
3.5000000000000013e-15,1.9690390436094642,0.046452982955040134,3.57382386550945e-05,0.9999705825114384,0.015492026564501958,0.9690096261209007,4.4778974512114806e-23,1.73322670663982e-32,16390181688.544004,-16235018599.48643,10290254.36244626,-8355399060.510801,155163089.05757618,8034782628.033203,-7.054172334376671e-09,4.299761942403593e-18,500.0
3.600000000000001e-15,1.9690406809790562,0.046451361129129,3.573954506381614e-05,0.9999697476297573,0.015492042108182717,0.9690104286088116,4.425584235430428e-23,1.76168799954859e-32,16389702487.97294,-16234526978.766977,10147069.627421211,-8355100288.0061455,155175509.20596355,8034602199.966797,-6.971434237784775e-09,4.23378090753378e-18,500.0
3.700000000000001e-15,1.969042318348648,0.04644973930321787,3.574085147253779e-05,0.9999689127480763,0.015492057651863478,0.9690112310967224,4.373271019649375e-23,1.7901492924573596e-32,16389197698.341122,-16234009768.615934,10029474.175901663,-8354801515.983698,155187929.7251873,8034396182.357422,-6.888696060000446e-09,4.16779995297691e-18,500.0
3.800000000000001e-15,1.96904395571824,0.04644811747730674,3.574215788125943e-05,0.9999680778663952,0.015492073195544239,0.9690120335846332,4.320957803868322e-23,1.8186105853661292e-32,16388667319.638771,-16233466969.023523,9937468.017650496,-8354502744.443458,155200350.6152473,8034164575.1953125,-6.805957801023685e-09,4.101819078732987e-18,500.0
3.900000000000001e-15,1.969045593087832,0.04644649565139561,3.5743464289981075e-05,0.9999672429847142,0.015492088739225,0.9690128360725441,4.2686445880872693e-23,1.847071878274899e-32,16388111351.873705,-16232898579.99756,9871051.14485408,-8354203973.385423,155212771.87614375,8033907378.488281,-6.723219460854493e-09,4.0358382848020086e-18,500.0
4.000000000000001e-15,1.9690472304574238,0.04644487382548448,3.574477069870272e-05,0.999966408103033,0.01549210428290576,0.9690136385604549,4.2163313723062166e-23,1.8755331711836687e-32,16387529795.04397,-16232304601.536095,9830223.559467506,-8353905202.809595,155225193.50787652,8033624592.234375,-6.640481039492869e-09,3.969857571183975e-18,500.0
4.100000000000001e-15,1.9690488678270155,0.046443251999573346,3.574607710742436e-05,0.999965573221352,0.01549211982658652,0.9690144410483656,4.1640181565251633e-23,1.9039944640924386e-32,16386922649.147617,-16231685033.637173,9814985.26344503,-8353606432.715977,155237615.5104456,8033316216.431641,-6.5577425369388096e-09,3.903876937878887e-18,500.0
4.200000000000001e-15,1.9690505051966074,0.046441630173662214,3.574738351614601e-05,0.9999647383396709,0.015492135370267281,0.9690152435362765,4.1117049407441106e-23,1.9324557570012082e-32,16386289914.18464,-16231039876.30079,9825336.256783616,-8353307663.104564,155250037.883851,8032982251.080078,-6.475003953192323e-09,3.837896384886743e-18,500.0
4.300000000000001e-15,1.9690521425661993,0.04644000834775108,3.574868992486765e-05,0.9999639034579899,0.015492150913948042,0.9690160460241873,4.059391724963058e-23,1.960917049909978e-32,16385631590.155045,-16230369129.526953,9861276.539484333,-8353008893.975357,155262460.62809268,8032622696.1796875,-6.392265288253401e-09,3.771915912207545e-18,500.0
4.400000000000001e-15,1.9690537799357912,0.04643838652183995,3.5749996333589294e-05,0.9999630685763088,0.015492166457628801,0.9690168485120981,4.0070785091820047e-23,1.9893783428187477e-32,16384947677.060778,-16229672793.317608,9922806.109592926,-8352710125.328357,155274883.74317077,8032237551.732422,-6.30952654212205e-09,3.7059355198412924e-18,500.0
4.500000000000001e-15,1.9690554173053831,0.04643676469592882,3.575130274231093e-05,0.9999622336946278,0.015492182001309562,0.969017651000009,3.954765293400952e-23,2.0178396357275173e-32,16384238174.901846,-16228950867.67276,10009924.967113387,-8352411357.163565,155287307.22908515,8031826817.738281,-6.226787714798265e-09,3.639955207787985e-18,500.0
4.600000000000001e-15,1.969057054674975,0.04643514287001769,3.575260915103258e-05,0.9999613988129467,0.015492197544990323,0.9690184534879198,3.902452077619899e-23,2.0463009286362872e-32,16383503083.678246,-16228203352.59241,10122633.11204184,-8352112589.480979,155299731.0858359,8031390494.197266,-6.14404880628205e-09,3.573974976047623e-18,500.0
4.7000000000000014e-15,1.969058692044567,0.04643352104410656,3.575391555975422e-05,0.9999605639312655,0.015492213088671082,0.9690192559758306,3.850138861838846e-23,2.074762221545057e-32,16382742403.386068,-16227430248.072645,10260930.5482846,-8351813822.2806,155312155.31342292,8030928581.105469,-6.061309816573401e-09,3.507994824620205e-18,500.0
4.8000000000000015e-15,1.9690603294141589,0.046431899218195426,3.5755221968475866e-05,0.9999597290495845,0.015492228632351843,0.9690200584637415,3.7978256460577933e-23,2.1032235144538266e-32,16381956134.031178,-16226631554.11933,10424817.269983957,-8351515055.562427,155324579.91184634,8030441078.46875,-5.978570745672321e-09,3.442014753505733e-18,500.0
4.9000000000000015e-15,1.9690619667837508,0.046430277392284294,3.5756528377197506e-05,0.9999588941679034,0.015492244176032604,0.9690208609516523,3.7455124302767406e-23,2.1316848073625963e-32,16381144275.609665,-16225807270.72856,10614293.281047473,-8351216289.326463,155337004.88110602,8029927986.283203,-5.895831593578807e-09,3.3760347627042066e-18,500.0
5.0000000000000016e-15,1.9690636041533427,0.04642865556637316,3.575783478591915e-05,0.9999580592862224,0.015492259719713365,0.9690216634395631,3.6931992144956874e-23,2.160146100271366e-32,16380306828.125437,-16224957397.904236,10829358.57756568,-8350917523.572704,155349430.22120214,8029389304.552734,-5.8130923602928625e-09,3.3100548522156245e-18,500.0
5.100000000000002e-15,1.9690652415229346,0.04642703374046203,3.575914119464079e-05,0.9999572244045413,0.015492275263394124,0.969022465927474,3.6408859987146347e-23,2.1886073931801357e-32,16379443791.568731,-16224081935.636597,11070013.169305513,-8350618758.301152,155361855.93213445,8028825033.267578,-5.730353045814488e-09,3.2440750220399885e-18,500.0
5.200000000000002e-15,1.9690668788925263,0.0464254119145509,3.576044760336244e-05,0.9999563895228603,0.015492290807074885,0.9690232684153848,3.588572782933582e-23,2.2170686860889056e-32,16378555165.951263,-16223180883.93736,11336257.044549773,-8350319993.511809,155374282.01390323,8028235172.439453,-5.6476136501436776e-09,3.1780952721772975e-18,500.0
5.300000000000002e-15,1.9690685162621182,0.04642379008863977,3.576175401208408e-05,0.9999555546411791,0.015492306350755646,0.9690240709032956,3.536259567152529e-23,2.2455299789976752e-32,16377640951.26717,-16222254242.800663,11628090.209154377,-8350021229.204671,155386708.4665082,8027619722.0625,-5.5648741732804385e-09,3.112115602627551e-18,500.0
5.400000000000002e-15,1.9690701536317101,0.04642216826272864,3.5763060420805725e-05,0.9999547197594981,0.015492321894436405,0.9690248733912065,3.483946351371476e-23,2.273991271906445e-32,16376701147.518412,-16221302012.228462,11945512.661168644,-8349722465.37974,155399135.28994966,8026978682.138672,-5.482134615224766e-09,3.046136013390751e-18,500.0
5.500000000000002e-15,1.969071791001302,0.046420546436817506,3.5764366829527364e-05,0.999953884877817,0.015492337438117166,0.9690256758791173,3.4316331355904233e-23,2.3024525648152147e-32,16375735754.70108,-16220324192.216852,12288524.404500136,-8349423702.037017,155411562.48422736,8026312052.6640625,-5.399394975976662e-09,2.9801565044668946e-18,500.0
5.600000000000002e-15,1.969073428370894,0.046418924610906374,3.576567323824901e-05,0.999953049996136,0.015492352981797927,0.969026478367028,3.3793199198093706e-23,2.3309138577239846e-32,16374744772.821032,-16219320782.77169,12657125.433285484,-8349124939.176499,155423990.0493414,8025619833.644531,-5.316655255536127e-09,2.9141770758559837e-18,500.0
5.700000000000002e-15,1.9690750657404859,0.04641730278499524,3.576697964697065e-05,0.9999522151144549,0.015492368525478688,0.9690272808549388,3.3270067040283173e-23,2.3593751506327542e-32,16373728201.874363,-16218291783.88907,13051315.751434037,-8348826176.798189,155436417.98529172,8024902025.076172,-5.233915453903157e-09,2.8481977275580177e-18,500.0
5.800000000000002e-15,1.9690767011901344,0.04641568291743636,3.576828729435995e-05,0.9999513811537173,0.01549238410756836,0.9690280823438497,3.2916735843487816e-23,2.3746978484926858e-32,16373476260.36542,-16218027404.070261,12681576.86104078,-8348527774.908386,155448856.29515716,8024948485.457031,-5.178032532871533e-09,2.8048939597409088e-18,500.0
5.900000000000002e-15,1.9690783365776452,0.046414063113258366,3.576959498183797e-05,0.9999505472227854,0.015492399690901116,0.9690288838004286,3.256890015215394e-23,2.3895953236659177e-32,16373224311.537754,-16217763016.237432,12311868.163672814,-8348229385.151034,155461295.3003214,8024994926.386719,-5.123018766824083e-09,2.7623241265505488e-18,500.0
6.000000000000002e-15,1.969079971965156,0.04641244330908037,3.577090266931599e-05,0.9999497132918536,0.01549241527423387,0.9690296852570075,3.2221064460820066e-23,2.4044927988391495e-32,16372946780.554417,-16217473045.877363,11967741.84093655,-8347930995.874729,155473734.67705235,8025015784.6796875,-5.068004946854382e-09,2.7197543487401352e-18,500.0
6.100000000000002e-15,1.9690816073526667,0.046410823504902374,3.577221035679401e-05,0.9999488793609217,0.015492430857566625,0.9690304867135864,3.187322876948619e-23,2.4193902740123813e-32,16372643667.421263,-16217157492.995913,11649197.886970408,-8347632607.079468,155486174.4253502,8025011060.341797,-5.0129910729624275e-09,2.6771846263096677e-18,500.0
6.200000000000002e-15,1.9690832427401774,0.04640920370072438,3.577351804427203e-05,0.9999480454299898,0.015492446440899381,0.9690312881701653,3.1525393078152316e-23,2.4342877491856132e-32,16372314972.13049,-16216816357.585276,11356236.309591122,-8347334218.765255,155498614.54521465,8024980753.365234,-4.957977145148222e-09,2.6346149592591455e-18,500.0
6.300000000000002e-15,1.9690848781276882,0.04640758389654638,3.577482573175005e-05,0.999947211499058,0.015492462024232136,0.9690320896267441,3.117755738681844e-23,2.449185224358845e-32,16371960694.689903,-16216449639.653257,11088857.10098482,-8347035830.932089,155511055.03664595,8024924863.7578125,-4.902963163411767e-09,2.5920453475885697e-18,500.0
6.400000000000002e-15,1.969086513515199,0.046405964092368385,3.577613341922807e-05,0.9999463775681261,0.01549247760756489,0.9690328910833231,3.0829721695484566e-23,2.4640826995320768e-32,16371580835.091688,-16216057339.192045,10847060.26896245,-8346737443.579969,155523495.89964396,8024843391.511719,-4.84794912775306e-09,2.549475791297941e-18,500.0
6.500000000000002e-15,1.9690881489027097,0.04640434428819039,3.577744110670609e-05,0.9999455436371942,0.015492493190897646,0.969033692539902,3.048188600415069e-23,2.478980174705309e-32,16371175393.345613,-16215639456.211405,10630845.80376006,-8346439056.708897,155535937.13420877,8024736336.636719,-4.792935038172099e-09,2.506906290387257e-18,500.0
6.600000000000002e-15,1.9690897842902204,0.0464027244840124,3.577874879418411e-05,0.9999447097062624,0.0154925087742304,0.9690344939964809,3.0134050312816815e-23,2.4938776498785405e-32,16370744369.441917,-16215195990.701576,10440213.71514351,-8346140670.318871,155548378.7403403,8024603699.123047,-4.737920894668889e-09,2.464336844856519e-18,500.0
6.700000000000002e-15,1.9690914196777312,0.0464011046798344,3.5780056481662134e-05,0.9999438757753305,0.015492524357563157,0.9690352954530598,2.978621462148294e-23,2.5087751250517726e-32,16370287763.390358,-16214726942.67232,10275163.99334497,-8345842284.409891,155560820.71803862,8024445478.980469,-4.682906697243429e-09,2.421767454705728e-18,500.0
6.8000000000000024e-15,1.969093055065242,0.046399484875656406,3.578136416914015e-05,0.9999430418443986,0.015492539940895911,0.9690360969096387,2.9438378930149065e-23,2.523672600225004e-32,16369805575.177269,-16214232312.109966,10135696.652037509,-8345543898.981957,155573263.06730366,8024261676.1953125,-4.627892445895716e-09,2.379198119934882e-18,500.0
6.9000000000000025e-15,1.9690946904527526,0.04639786507147841,3.5782671856618175e-05,0.9999422079134668,0.015492555524228666,0.9690368983662175,2.909054323881519e-23,2.538570075398236e-32,16369297804.818274,-16213712099.030138,10021811.67559684,-8345245514.035071,155585705.78813553,8024052290.783203,-4.572878140625751e-09,2.336628840543982e-18,500.0
7.0000000000000025e-15,1.9690963258402634,0.046396245267300414,3.578397954409619e-05,0.9999413739825349,0.015492571107561422,0.9690376998227964,2.8742707547481315e-23,2.553467550571468e-32,16368764452.2997,-16213166303.419165,9933509.077693231,-8344947129.56923,155598148.88053408,8023817322.730469,-4.517863781433537e-09,2.2940596165330287e-18,500.0
7.1000000000000026e-15,1.9690979612277741,0.04639462546312242,3.5785287231574216e-05,0.999940540051603,0.015492586690894176,0.9690385012793753,2.839487185614744e-23,2.5683650257446994e-32,16368205517.633265,-16212594925.288765,9870788.8466096,-8344648745.584436,155610592.34449947,8023556772.048828,-4.462849368319069e-09,2.2514904479020207e-18,500.0
7.200000000000002e-15,1.9690995966152849,0.04639300565894442,3.578659491905223e-05,0.9999397061206711,0.01549260227422693,0.9690393027359542,2.8047036164813564e-23,2.5832625009179315e-32,16367621000.809204,-16211997964.629173,9833650.992109843,-8344350362.080688,155623036.18003154,8023270638.728516,-4.407834901282352e-09,2.2089213346509576e-18,500.0
7.300000000000001e-15,1.9691012320027956,0.046391385854766425,3.5787902606530257e-05,0.9999388721897392,0.015492617857559687,0.9690401041925331,2.7699200473479695e-23,2.598159976091163e-32,16367010901.83338,-16211375421.446249,9822095.508337267,-8344051979.057989,155635480.3871304,8022958922.775391,-4.352820380323383e-09,2.166352276779843e-18,500.0
7.4e-15,1.9691028673903064,0.046389766050588435,3.5789210294008274e-05,0.9999380382588073,0.015492633440892441,0.9690409056491119,2.735136478214582e-23,2.6130574512643946e-32,16366375220.70579,-16210727295.739994,9836122.395290084,-8343753596.5163355,155647924.96579602,8022621624.189453,-4.297805805442164e-09,2.1237832742886732e-18,500.0
7.5e-15,1.9691045027778171,0.04638814624641044,3.57905179814863e-05,0.9999372043278755,0.015492649024225195,0.9690417071056908,2.700352909081195e-23,2.627954926437626e-32,16365713957.424479,-16210053587.508451,9875731.654922314,-8343455214.4557295,155660369.91602844,8022258742.96875,-4.2427911766386915e-09,2.0812143271774503e-18,500.0
7.599999999999999e-15,1.9691061381653279,0.04638652644223244,3.5791825668964314e-05,0.9999363703969436,0.015492664607557952,0.9690425085622697,2.6655693399478075e-23,2.6428524016108583e-32,16365027111.987495,-16209354296.749668,9940923.289185293,-8343156832.876168,155672815.23782754,8021870279.111328,-4.187776493912968e-09,2.0386454354461715e-18,500.0
7.699999999999998e-15,1.9691077735528386,0.046384906638054446,3.579313335644234e-05,0.9999355364660117,0.015492680190890706,0.9690433100188486,2.6307857708144203e-23,2.65774987678409e-32,16364314684.396793,-16208629423.465601,10031697.296125717,-8342858451.777653,155685260.93119344,8021456232.619141,-4.132761757264994e-09,1.9960765990948403e-18,500.0
7.799999999999997e-15,1.9691094089403494,0.04638328683387645,3.5794441043920355e-05,0.9999347025350799,0.01549269577422346,0.9690441114754275,2.596002201681033e-23,2.6726473519573214e-32,16363576674.654327,-16207878967.658201,10148053.673793502,-8342560071.160186,155697706.99612606,8021016603.494141,-4.077746966694768e-09,1.953507818123455e-18,500.0
7.899999999999997e-15,1.96911104432786,0.04638166702969845,3.579574873139838e-05,0.999933868604148,0.015492711357556217,0.9690449129320063,2.561218632547646e-23,2.687544827130553e-32,16362813082.760094,-16207102929.327467,10289992.422185548,-8342261691.023765,155710153.43262553,8020551391.736328,-4.022732122202292e-09,1.910939092532015e-18,500.0
7.999999999999996e-15,1.9691126797153709,0.04638004722552046,3.5797056418876396e-05,0.9999330346732161,0.015492726940888971,0.9690457143885852,2.5264350634142587e-23,2.702442302303785e-32,16362023908.710188,-16206301308.469496,10457513.545211263,-8341963311.368391,155722600.24069166,8020060597.341797,-3.967717223787564e-09,1.8683704223205213e-18,500.0
8.099999999999995e-15,1.9691143151028816,0.04637842742134246,3.579836410635442e-05,0.9999322007422843,0.015492742524221725,0.9690465158451641,2.4916514942808714e-23,2.7173397774770166e-32,16361209152.506561,-16205474105.086237,10650617.040913409,-8341664932.194062,155735047.42032462,8019544220.3125,-3.912702271450585e-09,1.825801807488973e-18,500.0
