t,H-Concentration,O-Concentration,OH-Concentration,H2-Concentration,H2O-Concentration,O2-Concentration,HO2-Concentration,H2O2-Concentration,H-Reaction_rate,O-Reaction_rate,OH-Reaction_rate,H2-Reaction_rate,H2O-Reaction_rate,O2-Reaction_rate,HO2-Reaction_rate,H2O2-Reaction_rate,T
1.0000000000000003e-15,1.424418849488232,0.6228296404349227,0.4957439530394426,0.9926701145982638,0.04724847835263444,0.41708895251630695,1.1569861792428946e-08,3.314446598022418e-13,219442117821701.9,-194781167581159.94,-258595365650039.44,-5084324012567.005,24660945612929.58,214357789182004.44,4626648.592711213,481.8988632344541,1500.0
1.1000000000000003e-15,1.4452909323466556,0.6043129075022232,0.4711550417188856,0.99217317911817,0.04960382784923163,0.4374640994655584,1.199889123683875e-08,3.8011952022496893e-13,198466777792787.66,-175968206218704.44,-233744800539107.7,-4859558215246.949,22498567602730.727,193607215606679.34,3970370.220566839,491.13212565520337,1500.0
1.2000000000000004e-15,1.464198125562294,0.5875596866278696,0.448891756568759,0.9916972529282047,0.05175779982236588,0.4558953661231305,1.2366942736906675e-08,4.2958596596301166e-13,180070589723319.12,-159445988202014.88,-211993169487816.16,-4663309936381.578,20624598115955.88,175407276382087.0,3404352.7731663412,497.81012696003063,1500.0
1.3000000000000004e-15,1.4813776406489212,0.5723591437495238,0.4286693698970991,0.9912397166701558,0.05373677171521461,0.472617344636326,1.2682275606136573e-08,4.796107863752875e-13,163853450356762.7,-144861942445479.7,-192854283092693.0,-4491090085916.97,18991504996481.31,159362357356546.38,2913796.9391807737,502.3638750931904,1500.0
1.4000000000000005e-15,1.4970305700599693,0.558532292881702,0.41024700559510074,0.9907983557072263,0.055562849988797514,0.4878289128148516,1.295181826946605e-08,5.299996105459616e-13,149490069944209.53,-131929053928896.89,-175933582108112.56,-4339258689473.2847,17561013527536.934,145150808767465.7,2486765.4321190594,505.1424706273187,1500.0
1.5000000000000005e-15,1.5113285254571664,0.5459261759230755,0.3934195151942408,0.9903712848853393,0.057254688197663654,0.501699797160508,1.3181421383785866e-08,5.805896462963435e-13,136713770491327.97,-120411725304570.55,-160908180364995.16,-4204839192643.073,16302043072195.902,132508929184629.81,2113548.6536345533,506.4309869428212,1500.0
1.6000000000000006e-15,1.5244188567963435,0.5344092817437937,0.37801110043721753,0.9899568895317349,0.05882812516282343,0.5143757329513957,1.3376055599087141e-08,6.312439851854183e-13,125304240125062.52,-110115079893259.61,-147511801837670.3,-4085378481898.5938,15189158444602.055,121218859856469.53,1786187.92838513,506.46395479547726,1500.0
1.7000000000000006e-15,1.5364288058683244,0.5238678964954022,0.3638702457065777,0.9895537786194819,0.06029668882239915,0.5259825709471605,1.3539967940682837e-08,6.818470793107289e-13,115078166283779.6,-100876770965876.48,-135523275216541.39,-3978840101960.336,14201393818779.346,111099324683200.92,1498112.899465306,505.43565843193335,1500.0
1.8000000000000005e-15,1.5474688501735838,0.5142031623199155,0.3508656442207925,0.9891607471484418,0.06167199881523209,0.5366295836444905,1.3676806943789488e-08,7.323011074905464e-13,105881991088443.62,-92560640060624.94,-124757648101680.19,-3883521898765.556,13321349782948.979,101998467945311.86,1243862.705313865,503.50809047342557,1500.0
1.9000000000000005e-15,1.5576352652677807,0.5053288197453443,0.33888308363988,0.9887767474286796,0.06296407122184666,0.5464119989059643,1.3789717607412317e-08,7.825231986508837e-13,97586382509568.92,-85051875669990.88,-115059408933357.89,-3797993117745.8867,12534505819702.691,93788388372448.48,1018873.732067195,500.8169553268356,1500.0
2.0000000000000005e-15,1.5670125014618692,0.49716911437368666,0.3278225559098784,0.9884008624201117,0.06418160195246538,0.5554133499997226,1.388142965012381e-08,8.324428514643707e-13,90081642738232.1,-78252982195952.38,-106296877587513.25,-3721042707488.8706,11828659721979.172,86360599210940.16,819305.5900214721,497.47676574045533,1500.0
2.1000000000000006e-15,1.5756748572276777,0.4896573189768569,0.31759623018459304,0.9880322870673655,0.06533216224845605,0.5637071303398463,1.3954318627881955e-08,8.820001329024068e-13,83274301101346.25,-72080791583772.95,-98358038121304.75,-3651640686144.6533,11193508874674.533,79622659772796.42,641911.5833011151,493.5845139451743,1500.0
2.2000000000000006e-15,1.5836879537051558,0.48273443112912073,0.3081266669290959,0.9876703118547528,0.06642237082195857,0.5713582515485214,1.4010459757248638e-08,9.311440888811874e-13,77084313067422.61,-66464002355600.375,-91147120847279.61,-3588906579437.925,10620310226910.625,73495406003562.3,483933.1543060747,489.2227240422253,1500.0
2.3000000000000007e-15,1.5911100055311198,0.4763480500191705,0.29934528011295536,0.9873143086544834,0.06745804149666039,0.5784243001329528,1.4051674126933855e-08,9.798313747535255e-13,71442771399629.98,-61341165727835.37,-84581814896947.12,-3532083751144.4434,10101605327811.4,67910687304986.79,343014.2969292957,484.4619616396767,1500.0
2.4000000000000007e-15,1.5979928098284095,0.4704515005572798,0.2911911439711102,0.9869637197553555,0.0684442963040729,0.5849565155031762,1.407956419655103e-08,1.0280251945957987e-12,66290110649924.46,-56659105818011.39,-78591081678372.36,-3480519208642.5215,9631004613819.854,62809591223668.086,217134.49378106484,479.36277004611213,1500.0
2.5000000000000008e-15,1.6043826042528502,0.4650030731849029,0.28360995826961094,0.9866180483498588,0.06938566334006101,0.5910006385060922,1.4095544528262673e-08,1.0756943814382128e-12,61574622064143.266,-52371611259044.49,-73113349623609.23,-3433646972614.989,9203010699597.178,58140974986500.66,104553.63749458983,473.9772820872468,1500.0
2.600000000000001e-15,1.6103208048788886,0.45996536979206776,0.2765531591639387,0.9862768503591818,0.07028616056784619,0.5965976411360825,1.4100868122398593e-08,1.1228126090533323e-12,57251226274853.13,-48438352679062.55,-68095024696917.1,-3390974382406.8325,8812873591087.07,53860251888211.13,3766.804766199813,468.35055716147224,1500.0
2.700000000000001e-15,1.6158446067690098,0.4553047703496896,0.2699771974835792,0.9859397278044942,0.07114936301971658,0.6017843204756902,1.4096647595105527e-08,1.169357751204956e-12,53280481093958.4,-44824007266446.664,-63489286818213.766,-3352071008187.6367,8456473913118.901,49928410171840.445,-86532.20409135438,462.52164941411183,1500.0
2.800000000000001e-15,1.620987513634891,0.4509909624224407,0.26384290241648006,0.9856063229601298,0.07197846197103085,0.6065938225099349,1.4083873827992358e-08,1.215311318186818e-12,49627745968845.13,-41497520569096.46,-59255078219793.1,-3316559357558.838,8130225566316.965,46311186778311.12,-167481.34355012025,456.5245144257078,1500.0
2.900000000000001e-15,1.625779773871318,0.4469965533048915,0.2581149587392749,0.9852763135514652,0.07277631311026063,0.6110560733580944,1.4063431179362378e-08,1.260657994825919e-12,46262498939980.73,-38431502848920.586,-55356276822541.164,-3284107269367.128,7830996330234.542,42978391910238.39,-240075.17756515354,450.3887430945224,1500.0
3.000000000000001e-15,1.630248726488587,0.44329676160646414,0.252761493436787,0.984949408961617,0.07354547405633445,0.6151981214127922,1.403610937260454e-08,1.3053852750991943e-12,43157785539043.92,-35601742227649.086,-51761028976151.75,-3254421744989.2627,7556043615691.514,39903364098795.48,-305184.9502922544,444.14014102008326,1500.0
3.100000000000001e-15,1.634419233002577,0.4398690336791435,0.24775355671626836,0.9846253454615106,0.07428825267640633,0.6190445644601225,1.4002618716970852e-08,1.3494830019696791e-12,40289660418468.836,-32986708235827.75,-48441079351283.734,-3227242897584.956,7302952545343.737,37062417884024.33,-363578.2564640592,437.801369802805,1500.0
3.200000000000001e-15,1.6383138493109561,0.43669288889850066,0.2430649195279725,0.9843038843542647,0.07500672424307873,0.6226177197002353,1.3963595625878874e-08,1.392943191483875e-12,37636859949420.734,-30567263828998.07,-45371372247645.88,-3202340178844.292,7069596535491.071,34434520186076.242,-415931.1941045528,431.3922549734698,1500.0
3.300000000000001e-15,1.6419531593324437,0.43374962304909465,0.23867167324400104,0.9839848082914774,0.07570276845905588,0.625937953702874,1.3919614288812385e-08,1.4357596807026227e-12,35180394433881.363,-28326302074686.066,-42529563637357.0,-3179507988453.823,6854092821187.987,32000886907845.164,-462842.5519634923,424.93025785460287,1500.0
3.4000000000000012e-15,1.6453559174133878,0.43102218010748744,0.23455206194514538,0.9836679197369267,0.07637808364673172,0.6290238232776483,1.38711912359223e-08,1.4779279811730851e-12,32903305172008.875,-26248531883461.96,-39895726460284.94,-3158562896411.798,6654773792552.745,29744742780021.336,-504842.69115727814,418.43070778810727,1500.0
3.5000000000000013e-15,1.6485392996235695,0.4284949284128494,0.2306861817191294,0.9833530382031433,0.0770342142145894,0.6318923240064022,1.381879402240659e-08,1.5194450142899289e-12,30790369094517.715,-24320214452303.016,-37451997977365.99,-3139340471580.518,6470155183794.6045,27651029164929.008,-542403.7163803239,411.90714314604327,1500.0
3.600000000000001e-15,1.651519014315424,0.4261535609880202,0.22705585073000484,0.983039999056819,0.07767256153748245,0.6345589996078409,1.3762844728362072e-08,1.5603089996629943e-12,28827921299099.49,-22529006487470.406,-35182364982776.426,-3121693257358.1885,6298915386764.233,25706228617281.824,-575945.900690089,405.37148026209474,1500.0
3.700000000000001e-15,1.6543094931208018,0.4239849249922714,0.22364438150727056,0.9827286514263492,0.07829440440614942,0.637038130841827,1.370372644365999e-08,1.6005192550813896e-12,27003638544894.0,-20863766735304.504,-33072405869577.832,-3105488449771.28,6139872414636.89,23898150700568.95,-605845.0616862113,398.83426135943705,1500.0
3.800000000000001e-15,1.656923980898015,0.4219769406164074,0.22043647525876348,0.9824188572297166,0.07890090786935972,0.6393428244843082,1.3641786111437458e-08,1.6400761062222858e-12,25306405694731.934,-19314437736938.133,-31109129475823.75,-3090606383074.256,5991968589446.528,22215799943702.707,-632437.3375564127,392.3047832106928,1500.0
3.900000000000001e-15,1.6593746771138693,0.42011847467025387,0.21741805364479552,0.9821104896268877,0.07949313820342968,0.641485153161742,1.3577339281696298e-08,1.6789807407355687e-12,23726158552272.363,-17871905280847.543,-29280788063217.055,-3076938843578.9395,5854253926677.747,20649220364332.145,-656024.5119377342,385.7912755479868,1500.0
